Code postal de l'implantation;Libellé commune de l'implantation;Sexe;Age;Code postal du domicile légal;Libellé de la commune de domicile légal;Code INS du domicile belge;Code INS de l'arrondissement du domicile belge;Commune_from;Commune_to;Sum of Compte;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;35;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;36;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;2;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;37;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;37;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Woluwe Saint-Lambert;2;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;37;1083;GANSHOREN;21008;21000;Ganshoren;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;38;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;38;1180;UCCLE;21016;21000;Uccle;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;39;1081;KOEKELBERG;21011;21000;Koekelberg;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;40;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;41;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;41;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;41;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;41;1160;AUDERGHEM;21002;21000;Auderghem;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;42;1160;AUDERGHEM;21002;21000;Auderghem;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;42;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;42;1180;UCCLE;21016;21000;Uccle;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;43;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;44;1180;UCCLE;21016;21000;Uccle;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;45;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;45;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;46;1050;IXELLES;21009;21000;Ixelles;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;48;1050;IXELLES;21009;21000;Ixelles;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;48;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Femme;49;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;17;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;17;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;18;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1030;SCHAERBEEK;21015;21000;Schaerbeek;Woluwe Saint-Lambert;15;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;6;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1050;IXELLES;21009;21000;Ixelles;Woluwe Saint-Lambert;5;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Woluwe Saint-Lambert;5;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1070;ANDERLECHT;21001;21000;Anderlecht;Woluwe Saint-Lambert;8;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert;15;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1081;KOEKELBERG;21011;21000;Koekelberg;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert;5;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1083;GANSHOREN;21008;21000;Ganshoren;Woluwe Saint-Lambert;5;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1090;JETTE;21010;21000;Jette;Woluwe Saint-Lambert;4;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1140;EVERE;21006;21000;Evere;Woluwe Saint-Lambert;6;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert;7;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1160;AUDERGHEM;21002;21000;Auderghem;Woluwe Saint-Lambert;5;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Woluwe Saint-Lambert;3;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1180;UCCLE;21016;21000;Uccle;Woluwe Saint-Lambert;5;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1190;FOREST;21007;21000;Forest;Woluwe Saint-Lambert;7;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert;15;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Woluwe Saint-Lambert;3;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;43;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1030;SCHAERBEEK;21015;21000;Schaerbeek;Woluwe Saint-Lambert;34;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;12;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1050;IXELLES;21009;21000;Ixelles;Woluwe Saint-Lambert;17;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Woluwe Saint-Lambert;10;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1070;ANDERLECHT;21001;21000;Anderlecht;Woluwe Saint-Lambert;42;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert;24;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1081;KOEKELBERG;21011;21000;Koekelberg;Woluwe Saint-Lambert;6;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert;11;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1083;GANSHOREN;21008;21000;Ganshoren;Woluwe Saint-Lambert;6;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1090;JETTE;21010;21000;Jette;Woluwe Saint-Lambert;12;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1140;EVERE;21006;21000;Evere;Woluwe Saint-Lambert;22;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert;13;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1160;AUDERGHEM;21002;21000;Auderghem;Woluwe Saint-Lambert;18;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Woluwe Saint-Lambert;4;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1180;UCCLE;21016;21000;Uccle;Woluwe Saint-Lambert;17;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1190;FOREST;21007;21000;Forest;Woluwe Saint-Lambert;9;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert;18;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;19;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Woluwe Saint-Lambert;4;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;57;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1030;SCHAERBEEK;21015;21000;Schaerbeek;Woluwe Saint-Lambert;45;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;9;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1050;IXELLES;21009;21000;Ixelles;Woluwe Saint-Lambert;20;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Woluwe Saint-Lambert;9;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1070;ANDERLECHT;21001;21000;Anderlecht;Woluwe Saint-Lambert;23;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert;28;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1081;KOEKELBERG;21011;21000;Koekelberg;Woluwe Saint-Lambert;4;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert;6;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1083;GANSHOREN;21008;21000;Ganshoren;Woluwe Saint-Lambert;4;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1090;JETTE;21010;21000;Jette;Woluwe Saint-Lambert;16;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1140;EVERE;21006;21000;Evere;Woluwe Saint-Lambert;23;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert;16;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1160;AUDERGHEM;21002;21000;Auderghem;Woluwe Saint-Lambert;8;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Woluwe Saint-Lambert;9;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1180;UCCLE;21016;21000;Uccle;Woluwe Saint-Lambert;20;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1190;FOREST;21007;21000;Forest;Woluwe Saint-Lambert;19;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert;33;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;20;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Woluwe Saint-Lambert;12;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;50;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1030;SCHAERBEEK;21015;21000;Schaerbeek;Woluwe Saint-Lambert;57;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;22;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1050;IXELLES;21009;21000;Ixelles;Woluwe Saint-Lambert;12;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Woluwe Saint-Lambert;10;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1070;ANDERLECHT;21001;21000;Anderlecht;Woluwe Saint-Lambert;40;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert;31;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1081;KOEKELBERG;21011;21000;Koekelberg;Woluwe Saint-Lambert;10;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert;6;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1083;GANSHOREN;21008;21000;Ganshoren;Woluwe Saint-Lambert;14;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1090;JETTE;21010;21000;Jette;Woluwe Saint-Lambert;19;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1140;EVERE;21006;21000;Evere;Woluwe Saint-Lambert;26;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert;22;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1160;AUDERGHEM;21002;21000;Auderghem;Woluwe Saint-Lambert;16;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Woluwe Saint-Lambert;13;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1180;UCCLE;21016;21000;Uccle;Woluwe Saint-Lambert;20;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1190;FOREST;21007;21000;Forest;Woluwe Saint-Lambert;10;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert;24;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;21;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Woluwe Saint-Lambert;4;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;39;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1030;SCHAERBEEK;21015;21000;Schaerbeek;Woluwe Saint-Lambert;36;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;13;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1050;IXELLES;21009;21000;Ixelles;Woluwe Saint-Lambert;23;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Woluwe Saint-Lambert;9;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1070;ANDERLECHT;21001;21000;Anderlecht;Woluwe Saint-Lambert;22;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert;24;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1081;KOEKELBERG;21011;21000;Koekelberg;Woluwe Saint-Lambert;5;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert;16;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1083;GANSHOREN;21008;21000;Ganshoren;Woluwe Saint-Lambert;7;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1090;JETTE;21010;21000;Jette;Woluwe Saint-Lambert;15;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1140;EVERE;21006;21000;Evere;Woluwe Saint-Lambert;17;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert;23;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1160;AUDERGHEM;21002;21000;Auderghem;Woluwe Saint-Lambert;13;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Woluwe Saint-Lambert;8;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1180;UCCLE;21016;21000;Uccle;Woluwe Saint-Lambert;22;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1190;FOREST;21007;21000;Forest;Woluwe Saint-Lambert;14;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert;24;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;22;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Woluwe Saint-Lambert;4;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;43;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1030;SCHAERBEEK;21015;21000;Schaerbeek;Woluwe Saint-Lambert;32;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;7;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1050;IXELLES;21009;21000;Ixelles;Woluwe Saint-Lambert;13;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Woluwe Saint-Lambert;7;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1070;ANDERLECHT;21001;21000;Anderlecht;Woluwe Saint-Lambert;16;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert;18;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1081;KOEKELBERG;21011;21000;Koekelberg;Woluwe Saint-Lambert;5;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert;2;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1083;GANSHOREN;21008;21000;Ganshoren;Woluwe Saint-Lambert;2;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1090;JETTE;21010;21000;Jette;Woluwe Saint-Lambert;15;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1140;EVERE;21006;21000;Evere;Woluwe Saint-Lambert;13;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert;19;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1160;AUDERGHEM;21002;21000;Auderghem;Woluwe Saint-Lambert;7;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Woluwe Saint-Lambert;5;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1180;UCCLE;21016;21000;Uccle;Woluwe Saint-Lambert;19;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1190;FOREST;21007;21000;Forest;Woluwe Saint-Lambert;10;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert;18;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;23;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Woluwe Saint-Lambert;7;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;23;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1030;SCHAERBEEK;21015;21000;Schaerbeek;Woluwe Saint-Lambert;22;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;7;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1050;IXELLES;21009;21000;Ixelles;Woluwe Saint-Lambert;11;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Woluwe Saint-Lambert;5;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1070;ANDERLECHT;21001;21000;Anderlecht;Woluwe Saint-Lambert;14;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert;10;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1081;KOEKELBERG;21011;21000;Koekelberg;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1083;GANSHOREN;21008;21000;Ganshoren;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1090;JETTE;21010;21000;Jette;Woluwe Saint-Lambert;6;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1140;EVERE;21006;21000;Evere;Woluwe Saint-Lambert;12;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Woluwe Saint-Lambert;9;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1160;AUDERGHEM;21002;21000;Auderghem;Woluwe Saint-Lambert;7;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1180;UCCLE;21016;21000;Uccle;Woluwe Saint-Lambert;9;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1190;FOREST;21007;21000;Forest;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;24;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert;19;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;8;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1030;SCHAERBEEK;21015;21000;Schaerbeek;Woluwe Saint-Lambert;11;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;7;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1050;IXELLES;21009;21000;Ixelles;Woluwe Saint-Lambert;9;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Woluwe Saint-Lambert;4;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1070;ANDERLECHT;21001;21000;Anderlecht;Woluwe Saint-Lambert;10;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert;5;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1081;KOEKELBERG;21011;21000;Koekelberg;Woluwe Saint-Lambert;3;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1083;GANSHOREN;21008;21000;Ganshoren;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1090;JETTE;21010;21000;Jette;Woluwe Saint-Lambert;2;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1140;EVERE;21006;21000;Evere;Woluwe Saint-Lambert;4;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1160;AUDERGHEM;21002;21000;Auderghem;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1180;UCCLE;21016;21000;Uccle;Woluwe Saint-Lambert;3;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1190;FOREST;21007;21000;Forest;Woluwe Saint-Lambert;4;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;25;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Woluwe Saint-Lambert;8;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;26;1000;BRUXELLES;21004;21000;Bruxelles;Woluwe Saint-Lambert;11;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;26;1030;SCHAERBEEK;21015;21000;Schaerbeek;Woluwe Saint-Lambert;6;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;26;1040;ETTERBEEK;21005;21000;Etterbeek;Woluwe Saint-Lambert;4;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;26;1050;IXELLES;21009;21000;Ixelles;Woluwe Saint-Lambert;9;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;26;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;26;1070;ANDERLECHT;21001;21000;Anderlecht;Woluwe Saint-Lambert;4;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;26;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Woluwe Saint-Lambert;5;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;26;1081;KOEKELBERG;21011;21000;Koekelberg;Woluwe Saint-Lambert;1;;;
1200;WOLUWE-SAINT-LAMBERT;Homme;26;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Woluwe Saint-Lambert;2;;;
